Student_ID,Age,Gender,Field_of_Study,Year_of_Study,University_Location,GPA,Relevant_Coursework,Prior_Employment,Employment_Type,Entrepreneurial_Experience,Startup_Participation,Career_Interests,Entrepreneurial_Aspirations,Career_Guidance_Satisfaction,Recommended_Career_Path,Entrepreneurship_Suitability_Score,Top_Recommended_Industries,Predicted_Job_Success_Probability,User_Satisfaction,Followed_Recommendations,Employment_Status_Post_Graduation
S0823,23,Female,Law,1,Region A,2.47,1,1,Part-Time,1,1,Tech,High,10,Healthcare,13,Education,13,1,0,Unemployed
S0824,20,Female,Business,2,Region B,3.5,0,1,Part-Time,1,0,Tech,Low,4,Finance,12,Finance,16,2,1,Employed
S0825,28,Female,Science,2,Region B,3.84,1,1,Full-Time,0,1,Healthcare,Medium,2,Finance,83,Design,23,10,0,Self-Employed
S0826,19,Male,Business,3,Region B,2.22,1,1,Internship,0,1,Business,High,5,Finance,89,Healthcare,57,7,0,Self-Employed
S0827,29,Male,Law,2,Region A,2.47,0,1,Full-Time,0,1,Finance,High,5,Finance,26,Healthcare,62,7,0,Employed
S0828,18,Female,Engineering,3,Region C,3.5,0,1,Part-Time,1,0,Design,Medium,5,Healthcare,88,Finance,33,1,1,Unemployed
S0829,23,Male,Arts,4,Region C,2.55,1,1,Full-Time,1,1,Finance,High,10,Healthcare,8,Design,50,10,0,Self-Employed
S0830,29,Female,Law,3,Region B,3.25,1,1,Full-Time,1,0,Tech,High,1,Finance,40,Finance,85,7,1,Employed
S0831,22,Female,Engineering,5,Region A,2.16,0,1,Part-Time,1,1,Business,Medium,6,Design,47,Tech,9,10,0,Employed
S0832,28,Female,Science,1,Region C,2.9,0,1,Part-Time,1,1,Business,High,2,Finance,11,Healthcare,71,6,1,Unemployed
S0833,26,Female,Business,4,Region B,3.48,1,0,Internship,1,0,Finance,High,7,Healthcare,9,Finance,20,6,1,Self-Employed
S0834,18,Female,Business,4,Region C,3.37,0,1,Full-Time,0,1,Tech,High,4,Business,5,Finance,36,7,1,Employed
S0835,24,Female,Business,5,Region C,3.63,0,1,Part-Time,0,0,Finance,High,5,Finance,33,Tech,6,7,1,Self-Employed
S0836,22,Female,Science,3,Region A,3.75,1,0,Part-Time,1,1,Healthcare,Medium,5,Finance,51,Education,89,1,0,Employed
S0837,22,Female,Engineering,1,Region A,3.55,1,1,Full-Time,1,1,Business,Low,5,Finance,40,Healthcare,12,10,0,Employed
S0838,19,Male,Science,3,Region C,3.34,1,0,Part-Time,1,1,Business,Low,2,Finance,82,Finance,79,5,0,Employed
S0839,28,Male,Business,2,Region B,2.06,1,0,Internship,0,1,Healthcare,High,5,Tech,5,Healthcare,29,8,1,Unemployed
S0840,20,Female,Law,3,Region A,3.07,0,1,Internship,1,1,Tech,High,3,Finance,1,Education,30,8,1,Unemployed
S0841,24,Male,Arts,4,Region C,2.08,0,1,Full-Time,0,1,Business,Low,4,Healthcare,14,Finance,4,3,1,Unemployed
S0842,23,Male,Science,1,Region A,3.62,1,0,Internship,0,1,Design,High,2,Healthcare,16,Tech,31,3,0,Self-Employed
S0843,29,Male,Science,3,Region A,2.64,0,1,Part-Time,0,1,Design,Low,4,Tech,15,Healthcare,15,7,1,Unemployed
S0844,19,Female,Engineering,1,Region A,3.12,1,1,Part-Time,0,1,Tech,Medium,9,Finance,27,Tech,72,4,1,Unemployed
S0845,23,Female,Engineering,1,Region C,2.56,1,0,Part-Time,1,1,Healthcare,Medium,8,Design,84,Education,21,6,1,Self-Employed
S0846,19,Female,Science,2,Region B,3.57,1,1,Part-Time,0,1,Finance,Medium,3,Finance,71,Education,63,9,1,Self-Employed
S0847,19,Female,Business,2,Region B,3.77,0,1,Full-Time,1,1,Tech,Medium,1,Healthcare,9,Healthcare,43,10,0,Self-Employed
S0848,19,Female,Arts,4,Region B,2.8,1,1,Internship,1,1,Finance,Medium,1,Business,9,Education,39,2,0,Self-Employed
S0849,28,Male,Engineering,5,Region A,3.73,1,1,Internship,0,1,Tech,Medium,6,Business,9,Design,36,2,1,Unemployed
S0850,20,Female,Business,1,Region C,2.53,1,1,Part-Time,0,1,Design,Low,3,Design,72,Healthcare,77,6,0,Unemployed
S0851,19,Male,Law,5,Region A,3.07,0,0,Full-Time,1,0,Healthcare,High,4,Finance,27,Design,15,3,0,Self-Employed
S0852,21,Female,Engineering,4,Region B,3.72,0,0,Part-Time,0,1,Design,Low,1,Tech,23,Education,42,1,0,Unemployed
S0853,26,Female,Business,1,Region B,2.65,0,1,Part-Time,1,1,Healthcare,Medium,8,Finance,18,Healthcare,83,2,0,Employed
S0854,23,Male,Business,1,Region C,3.91,1,1,Full-Time,1,1,Finance,High,1,Design,96,Design,62,7,1,Unemployed
S0855,18,Male,Arts,5,Region A,2.24,1,0,Full-Time,0,1,Tech,High,5,Design,67,Education,14,4,0,Employed
S0856,25,Male,Arts,3,Region B,2.04,1,1,Part-Time,1,1,Business,Medium,6,Design,55,Finance,43,2,1,Self-Employed
S0857,29,Male,Law,2,Region C,3.81,1,1,Internship,0,1,Business,Medium,2,Business,66,Finance,89,8,1,Self-Employed
S0858,24,Male,Business,3,Region A,2.14,0,0,Part-Time,1,0,Healthcare,Medium,7,Finance,41,Tech,8,4,1,Unemployed
S0859,27,Female,Business,5,Region A,3.98,1,0,Internship,1,1,Healthcare,Medium,7,Finance,11,Finance,64,4,1,Self-Employed
S0860,20,Female,Arts,2,Region B,3.9,0,0,Internship,0,0,Design,Medium,1,Tech,17,Design,98,2,0,Unemployed
S0861,18,Female,Engineering,3,Region B,2.27,1,1,Full-Time,0,0,Business,Medium,4,Design,22,Finance,43,1,1,Unemployed
S0862,22,Female,Engineering,2,Region A,3.08,1,0,Full-Time,1,1,Design,High,4,Design,83,Healthcare,19,1,1,Unemployed
S0863,21,Female,Science,1,Region A,2.37,1,1,Part-Time,1,1,Finance,Medium,5,Healthcare,5,Healthcare,69,3,1,Unemployed
S0864,27,Female,Arts,3,Region B,2.86,1,1,Internship,0,1,Business,Medium,1,Healthcare,52,Healthcare,73,6,1,Employed
S0865,25,Male,Science,2,Region A,2.12,0,1,Internship,1,0,Finance,High,1,Business,97,Finance,32,7,1,Employed
S0866,18,Female,Arts,2,Region B,2.45,0,0,Part-Time,1,1,Tech,Low,7,Finance,41,Finance,79,9,1,Self-Employed
S0867,27,Male,Law,2,Region A,2.73,1,1,Part-Time,1,1,Design,Medium,9,Tech,65,Tech,99,5,1,Employed
S0868,18,Other,Business,3,Region B,2.88,1,1,Part-Time,0,1,Healthcare,High,1,Tech,29,Education,5,9,0,Self-Employed
S0869,29,Female,Law,4,Region C,3.95,0,1,Full-Time,1,1,Business,High,2,Design,8,Tech,82,8,0,Self-Employed
S0870,21,Female,Arts,3,Region B,3.62,0,1,Part-Time,1,1,Design,Low,6,Tech,90,Design,30,1,1,Unemployed
S0871,25,Male,Business,5,Region B,3.47,1,1,Part-Time,0,1,Healthcare,Medium,6,Design,41,Healthcare,65,3,1,Unemployed
S0872,22,Female,Engineering,3,Region C,3.07,0,1,Internship,1,0,Tech,Medium,2,Finance,33,Finance,17,8,0,Unemployed
S0873,19,Female,Engineering,2,Region A,3.68,1,0,Part-Time,1,0,Business,Medium,9,Tech,39,Education,27,9,1,Unemployed
S0874,23,Male,Science,1,Region C,2.68,1,0,Internship,1,1,Finance,High,4,Design,87,Education,67,4,1,Unemployed
S0875,22,Male,Arts,3,Region B,3.42,0,0,Internship,0,1,Tech,Medium,7,Finance,16,Finance,64,6,1,Unemployed
S0876,19,Female,Arts,3,Region A,3.99,0,1,Full-Time,1,1,Healthcare,Medium,6,Finance,28,Tech,79,4,1,Employed
S0877,28,Male,Engineering,2,Region C,2.63,1,0,Part-Time,1,1,Business,Medium,3,Design,99,Education,44,9,1,Self-Employed
S0878,28,Female,Law,1,Region A,3.35,1,0,Part-Time,1,1,Business,Medium,8,Design,49,Tech,57,2,1,Self-Employed
S0879,28,Male,Business,1,Region A,3.69,1,1,Internship,1,1,Tech,Low,7,Business,75,Finance,46,6,1,Unemployed
S0880,20,Male,Law,5,Region C,3.83,1,0,Full-Time,1,1,Business,Low,9,Finance,94,Tech,65,3,1,Employed
S0881,26,Female,Law,3,Region A,3.44,0,0,Full-Time,1,0,Healthcare,Low,3,Design,48,Healthcare,51,10,0,Unemployed
S0882,24,Male,Engineering,1,Region C,2.57,1,0,Part-Time,0,1,Tech,Medium,1,Finance,72,Finance,35,4,1,Employed
S0883,24,Female,Engineering,1,Region B,2.65,1,1,Internship,1,1,Finance,Medium,2,Tech,60,Finance,0,2,0,Employed
S0884,28,Male,Engineering,4,Region A,2.04,0,1,Part-Time,1,1,Tech,High,1,Healthcare,82,Education,38,8,0,Self-Employed
S0885,23,Male,Science,4,Region B,3.52,1,0,Part-Time,0,1,Tech,High,5,Healthcare,45,Education,86,10,1,Self-Employed
S0886,25,Female,Law,1,Region B,2.09,0,1,Part-Time,1,1,Finance,High,10,Design,45,Education,89,8,1,Employed
S0887,21,Female,Arts,5,Region A,3.73,0,1,Part-Time,1,1,Healthcare,Medium,2,Design,16,Healthcare,74,1,1,Self-Employed
S0888,25,Female,Business,1,Region C,2.24,0,1,Internship,0,1,Design,Low,3,Finance,65,Healthcare,0,10,0,Employed
S0889,21,Female,Science,2,Region A,2.34,1,1,Full-Time,0,1,Design,Low,8,Design,4,Design,74,6,1,Employed
S0890,25,Female,Arts,3,Region B,2.95,1,1,Part-Time,0,1,Finance,Low,10,Finance,53,Finance,87,1,1,Employed
S0891,26,Male,Law,5,Region B,3.48,1,1,Part-Time,0,1,Healthcare,Medium,5,Design,15,Education,73,6,1,Self-Employed
S0892,20,Male,Engineering,2,Region C,2.28,1,0,Part-Time,1,1,Business,Low,4,Finance,80,Finance,13,7,0,Unemployed
S0893,20,Female,Law,5,Region A,2.88,1,0,Part-Time,0,1,Finance,High,5,Design,90,Tech,77,2,1,Self-Employed
S0894,28,Female,Business,2,Region B,2.97,0,0,Full-Time,1,1,Design,High,10,Business,6,Healthcare,70,9,1,Unemployed
S0895,19,Female,Science,3,Region B,2.42,0,1,Full-Time,1,1,Healthcare,Low,6,Finance,7,Design,22,8,0,Self-Employed
S0896,27,Male,Science,3,Region B,2.23,0,1,Full-Time,0,1,Tech,High,7,Business,71,Tech,42,9,0,Self-Employed
S0897,20,Male,Business,4,Region C,3.67,0,1,Full-Time,1,1,Healthcare,Low,9,Business,86,Finance,21,10,1,Unemployed
S0898,20,Female,Arts,2,Region B,3.0,1,0,Part-Time,1,1,Healthcare,Low,1,Business,95,Healthcare,59,4,1,Employed
S0899,22,Female,Arts,4,Region B,2.03,1,1,Internship,1,0,Design,High,4,Business,81,Education,99,4,1,Unemployed
S0900,22,Female,Science,2,Region A,3.61,1,1,Full-Time,0,0,Design,High,9,Tech,37,Tech,26,8,1,Employed
S0901,19,Female,Science,4,Region A,3.96,0,1,Full-Time,0,1,Business,High,5,Healthcare,53,Healthcare,55,1,0,Employed
S0902,29,Female,Engineering,3,Region B,3.21,1,1,Part-Time,1,1,Business,High,8,Tech,75,Finance,1,8,0,Self-Employed
S0903,27,Male,Arts,5,Region B,3.01,1,1,Part-Time,1,1,Finance,Low,1,Design,14,Finance,38,7,0,Self-Employed
S0904,23,Male,Business,4,Region A,3.76,0,1,Part-Time,1,1,Tech,High,4,Design,91,Tech,50,7,0,Self-Employed
S0905,22,Male,Arts,2,Region C,3.91,1,1,Part-Time,1,1,Business,High,9,Healthcare,49,Tech,18,9,1,Self-Employed
S0906,23,Male,Engineering,2,Region C,3.51,1,1,Internship,0,0,Design,Medium,1,Healthcare,55,Tech,61,10,0,Self-Employed
S0907,18,Female,Science,3,Region C,2.89,1,0,Internship,1,0,Healthcare,High,1,Healthcare,94,Design,70,7,1,Unemployed
S0908,22,Male,Science,2,Region C,3.18,1,0,Full-Time,0,0,Finance,High,4,Business,8,Education,75,2,1,Unemployed
S0909,26,Female,Engineering,1,Region C,3.4,1,1,Internship,0,1,Business,Low,3,Tech,7,Healthcare,66,1,1,Unemployed
S0910,29,Male,Business,5,Region C,2.39,0,0,Full-Time,1,1,Healthcare,Low,7,Design,18,Finance,62,1,1,Unemployed
S0911,27,Male,Science,4,Region C,2.89,1,1,Full-Time,0,0,Healthcare,Medium,3,Tech,50,Finance,4,7,1,Self-Employed
S0912,19,Male,Law,5,Region C,3.66,0,0,Internship,1,1,Business,High,1,Tech,71,Education,71,5,1,Unemployed
S0913,18,Male,Science,3,Region A,3.31,0,1,Full-Time,1,0,Tech,High,10,Tech,97,Tech,77,4,0,Unemployed
S0914,27,Female,Law,4,Region C,2.82,1,0,Part-Time,0,1,Tech,High,2,Healthcare,56,Tech,60,5,0,Employed
S0915,28,Male,Engineering,4,Region C,3.33,1,0,Full-Time,1,1,Finance,High,10,Healthcare,67,Finance,99,10,1,Self-Employed
S0916,26,Female,Engineering,1,Region C,2.24,1,1,Part-Time,1,1,Tech,High,4,Design,30,Education,70,10,0,Unemployed
S0917,27,Male,Science,3,Region B,2.8,1,0,Internship,1,1,Finance,High,1,Design,2,Finance,6,6,1,Unemployed
S0918,26,Male,Arts,2,Region A,3.59,1,0,Internship,0,1,Design,Medium,1,Design,98,Tech,49,10,1,Unemployed
S0919,26,Male,Law,1,Region A,2.44,1,0,Full-Time,1,1,Business,High,8,Tech,82,Healthcare,45,6,1,Self-Employed
S0920,23,Female,Business,1,Region A,2.37,1,1,Part-Time,1,1,Healthcare,High,7,Healthcare,42,Tech,95,1,0,Unemployed
S0921,25,Female,Science,5,Region C,3.9,0,0,Full-Time,1,1,Finance,High,8,Business,28,Healthcare,71,2,1,Employed
S0922,28,Male,Business,5,Region C,2.42,1,1,Internship,0,1,Tech,Medium,4,Tech,9,Design,75,3,0,Self-Employed
S0923,18,Male,Science,5,Region B,2.52,0,1,Full-Time,1,1,Finance,High,6,Finance,11,Education,73,4,1,Employed
S0924,27,Female,Arts,1,Region A,3.94,1,1,Full-Time,0,1,Finance,Medium,3,Tech,45,Design,13,6,0,Self-Employed
S0925,21,Male,Arts,2,Region C,3.47,0,1,Part-Time,1,1,Tech,Low,8,Healthcare,29,Tech,72,9,1,Unemployed
S0926,18,Male,Arts,4,Region A,3.4,1,1,Internship,0,0,Tech,High,4,Finance,93,Education,93,2,0,Self-Employed
S0927,25,Female,Arts,5,Region B,3.71,0,0,Full-Time,1,1,Business,Medium,3,Tech,81,Tech,68,8,0,Self-Employed
S0928,18,Female,Engineering,2,Region B,2.23,1,1,Part-Time,1,1,Healthcare,Low,4,Healthcare,87,Education,64,9,1,Self-Employed
S0929,20,Male,Engineering,3,Region B,3.41,1,0,Full-Time,0,0,Business,Medium,6,Healthcare,31,Education,64,2,0,Employed
S0930,21,Female,Law,5,Region A,3.01,0,1,Part-Time,0,1,Business,Medium,7,Business,72,Tech,56,9,1,Self-Employed
S0931,25,Female,Business,4,Region C,3.66,1,1,Part-Time,1,1,Tech,Low,7,Tech,46,Tech,61,7,0,Unemployed
S0932,23,Male,Science,3,Region C,3.02,1,1,Full-Time,1,0,Tech,High,4,Healthcare,87,Education,19,9,0,Self-Employed
S0933,27,Female,Science,3,Region B,3.24,1,1,Internship,1,1,Healthcare,High,8,Design,62,Education,74,6,1,Self-Employed
S0934,29,Female,Engineering,4,Region C,2.96,0,0,Internship,1,1,Finance,Medium,7,Healthcare,25,Tech,25,2,0,Unemployed
S0935,24,Male,Science,5,Region B,2.96,1,1,Part-Time,0,0,Business,Low,2,Business,2,Tech,43,8,0,Unemployed
S0936,25,Male,Engineering,1,Region A,3.54,1,1,Internship,1,1,Healthcare,High,8,Healthcare,22,Finance,66,10,1,Employed
S0937,19,Male,Law,4,Region B,3.26,1,0,Part-Time,1,1,Business,Medium,9,Tech,74,Finance,69,9,0,Unemployed
S0938,27,Female,Business,4,Region A,3.27,0,1,Internship,1,1,Finance,Low,5,Tech,73,Finance,61,8,0,Unemployed
S0939,28,Male,Law,4,Region B,2.9,1,1,Full-Time,1,1,Business,Medium,4,Finance,49,Design,44,2,0,Unemployed
S0940,25,Female,Arts,3,Region C,3.06,1,1,Internship,1,1,Design,Low,4,Tech,35,Education,10,8,1,Self-Employed
S0941,20,Female,Arts,2,Region C,3.49,1,1,Part-Time,1,1,Healthcare,High,4,Finance,12,Healthcare,71,3,1,Employed
S0942,24,Male,Arts,1,Region B,3.65,1,0,Part-Time,0,1,Tech,High,6,Design,28,Design,92,3,0,Unemployed
S0943,20,Female,Law,5,Region C,3.39,1,0,Internship,1,1,Business,Medium,4,Business,37,Education,73,9,1,Unemployed
S0944,24,Male,Science,5,Region C,3.85,0,1,Full-Time,1,0,Healthcare,High,7,Design,76,Healthcare,33,9,0,Unemployed
S0945,28,Female,Business,2,Region C,3.64,1,1,Part-Time,0,1,Healthcare,High,7,Finance,89,Finance,87,9,1,Self-Employed
S0946,29,Female,Arts,4,Region A,3.12,1,0,Part-Time,1,1,Business,Low,5,Healthcare,83,Healthcare,45,4,0,Self-Employed
S0947,19,Male,Arts,1,Region C,3.34,0,0,Part-Time,1,0,Tech,High,5,Healthcare,4,Tech,80,7,1,Employed
S0948,27,Male,Arts,5,Region A,3.85,1,1,Part-Time,1,1,Tech,Low,10,Design,19,Tech,31,8,1,Employed
S0949,23,Male,Business,5,Region B,3.24,0,0,Part-Time,1,1,Business,Low,8,Healthcare,77,Education,74,5,1,Self-Employed
S0950,20,Male,Arts,4,Region C,3.65,1,0,Full-Time,1,0,Healthcare,Medium,7,Finance,13,Design,97,1,1,Unemployed
S0951,20,Male,Business,2,Region C,3.38,1,0,Internship,0,1,Tech,Low,7,Business,7,Finance,87,9,0,Unemployed
S0952,26,Male,Arts,1,Region C,3.1,0,0,Full-Time,1,1,Business,High,6,Tech,47,Education,4,6,0,Employed
S0953,24,Other,Law,2,Region B,2.48,1,1,Full-Time,1,1,Business,Low,7,Finance,12,Finance,62,3,0,Unemployed
S0954,22,Male,Law,2,Region A,2.85,1,1,Part-Time,1,1,Business,Low,7,Finance,23,Tech,28,3,0,Self-Employed
S0955,29,Male,Business,1,Region A,3.94,0,0,Full-Time,1,1,Healthcare,Medium,10,Tech,78,Design,47,10,0,Employed
S0956,27,Female,Law,1,Region C,3.32,1,0,Part-Time,0,1,Tech,High,2,Tech,64,Design,97,1,0,Self-Employed
S0957,24,Male,Business,5,Region B,3.13,1,0,Full-Time,1,1,Healthcare,High,10,Business,85,Tech,15,8,1,Self-Employed
S0958,26,Other,Law,5,Region B,3.87,1,1,Part-Time,1,0,Design,High,2,Business,33,Healthcare,24,2,0,Unemployed
S0959,18,Female,Law,1,Region B,3.17,0,0,Part-Time,1,1,Tech,Low,10,Business,50,Design,100,1,0,Self-Employed
S0960,24,Female,Business,3,Region B,3.05,1,1,Full-Time,1,0,Healthcare,High,7,Healthcare,2,Healthcare,71,7,0,Self-Employed
S0961,23,Male,Science,5,Region B,3.52,0,1,Full-Time,1,1,Tech,High,10,Finance,89,Finance,28,9,1,Unemployed
S0962,27,Male,Law,3,Region A,3.43,1,0,Internship,1,1,Design,Low,7,Tech,77,Design,51,6,0,Self-Employed
S0963,29,Male,Arts,1,Region A,2.39,0,0,Internship,1,1,Finance,Medium,7,Finance,57,Tech,45,8,1,Unemployed
S0964,26,Female,Science,5,Region A,2.94,1,0,Internship,1,1,Business,Medium,5,Finance,71,Healthcare,24,8,1,Self-Employed
S0965,18,Male,Business,2,Region C,2.95,1,1,Full-Time,1,0,Healthcare,Low,1,Business,54,Finance,22,9,1,Unemployed
S0966,21,Male,Science,1,Region B,2.76,1,1,Full-Time,1,0,Design,Medium,2,Business,79,Finance,33,7,0,Unemployed
S0967,26,Other,Engineering,4,Region C,3.03,1,0,Part-Time,1,0,Design,Medium,9,Finance,41,Design,66,9,0,Employed
S0968,21,Male,Engineering,3,Region B,2.83,0,1,Internship,1,1,Tech,Medium,8,Business,20,Design,93,9,1,Self-Employed
S0969,27,Male,Law,1,Region A,2.4,0,0,Part-Time,0,1,Tech,High,8,Healthcare,9,Education,33,1,0,Self-Employed
S0970,20,Male,Law,1,Region C,2.82,1,1,Part-Time,1,0,Business,Medium,10,Tech,56,Education,31,6,0,Employed
S0971,26,Other,Arts,5,Region A,2.14,1,1,Part-Time,0,1,Tech,High,1,Finance,24,Design,28,8,0,Unemployed
S0972,19,Male,Science,5,Region B,3.15,0,1,Part-Time,1,1,Healthcare,Medium,6,Tech,55,Education,8,10,1,Unemployed
S0973,21,Female,Engineering,5,Region B,3.71,1,1,Internship,1,1,Healthcare,High,9,Healthcare,37,Tech,65,9,1,Employed
S0974,23,Female,Law,4,Region B,3.45,1,1,Part-Time,1,1,Healthcare,Low,8,Business,85,Tech,56,4,1,Employed
S0975,19,Male,Science,5,Region A,2.72,1,1,Full-Time,1,1,Finance,Low,3,Design,60,Education,38,2,1,Unemployed
S0976,25,Female,Law,1,Region B,2.17,0,1,Full-Time,0,0,Healthcare,Medium,4,Healthcare,46,Design,6,9,1,Unemployed
S0977,25,Male,Law,5,Region A,2.4,0,1,Full-Time,1,1,Tech,High,3,Design,53,Tech,68,9,1,Employed
S0978,18,Male,Engineering,2,Region C,3.09,0,0,Internship,1,1,Tech,Low,6,Tech,45,Finance,7,8,1,Self-Employed
S0979,29,Female,Engineering,5,Region B,2.41,1,0,Part-Time,1,1,Healthcare,Low,9,Finance,67,Design,95,3,1,Unemployed
S0980,20,Female,Law,4,Region B,3.09,1,1,Internship,0,1,Design,Low,8,Business,3,Healthcare,17,5,1,Employed
S0981,27,Female,Business,2,Region B,2.46,1,1,Part-Time,1,0,Design,Low,10,Healthcare,93,Healthcare,81,2,0,Self-Employed
S0982,26,Female,Law,1,Region C,3.7,1,1,Internship,1,1,Design,Medium,4,Business,65,Design,48,3,0,Self-Employed
S0983,22,Male,Law,1,Region B,2.79,1,1,Internship,1,1,Business,High,2,Design,92,Education,15,1,1,Self-Employed
S0984,23,Male,Arts,3,Region A,2.49,1,1,Part-Time,1,1,Finance,Low,8,Design,42,Tech,20,4,1,Self-Employed
S0985,21,Male,Arts,2,Region A,3.62,1,1,Internship,1,1,Healthcare,Medium,8,Finance,61,Tech,9,5,1,Employed
S0986,27,Male,Arts,3,Region B,2.69,0,1,Part-Time,1,1,Business,Low,6,Design,99,Design,3,2,1,Unemployed
S0987,19,Male,Business,2,Region B,2.22,1,1,Full-Time,1,1,Design,Low,8,Finance,84,Finance,43,3,1,Self-Employed
S0988,28,Male,Business,2,Region C,3.14,1,0,Full-Time,1,1,Healthcare,Low,9,Healthcare,84,Education,7,6,1,Self-Employed
S0989,25,Male,Law,4,Region C,3.16,0,0,Full-Time,0,1,Business,Low,1,Finance,84,Finance,54,6,1,Employed
S0990,28,Male,Arts,3,Region C,3.43,1,1,Internship,1,1,Tech,Medium,9,Design,3,Design,18,7,0,Self-Employed
S0991,23,Female,Business,4,Region B,2.48,0,0,Full-Time,1,0,Design,High,2,Tech,64,Design,63,9,1,Employed
S0992,22,Female,Engineering,2,Region C,2.89,1,1,Part-Time,0,0,Business,Medium,1,Finance,61,Finance,39,4,1,Employed
S0993,26,Male,Law,1,Region C,2.56,1,0,Full-Time,0,0,Tech,Medium,8,Business,89,Healthcare,50,5,1,Unemployed
S0994,18,Female,Science,2,Region A,2.16,1,0,Full-Time,1,1,Design,Medium,8,Tech,1,Design,8,2,0,Self-Employed
S0995,22,Female,Law,4,Region C,3.75,1,1,Internship,0,1,Finance,Low,4,Finance,8,Education,29,6,0,Unemployed
S0996,23,Male,Science,3,Region A,3.46,0,1,Part-Time,1,1,Design,High,8,Business,56,Finance,55,4,1,Employed
S0997,22,Female,Arts,3,Region A,2.6,1,0,Internship,0,1,Finance,Low,7,Tech,44,Healthcare,80,5,1,Self-Employed
S0998,23,Female,Science,4,Region C,3.2,0,1,Internship,1,0,Finance,Medium,2,Finance,17,Finance,43,7,1,Employed
S0999,23,Female,Arts,3,Region A,2.4,1,1,Part-Time,0,1,Finance,Low,5,Healthcare,47,Healthcare,58,6,0,Employed
S1000,24,Male,Engineering,5,Region B,3.78,1,1,Internship,0,1,Healthcare,High,10,Business,41,Healthcare,14,8,1,Employed
